kind,qualified_name,signature,source_anchor,visibility,summary,inputs_outputs,side_effects,dependencies,development_relevance,evidence_status,review_status
method,pandapower.timeseries.output_writer.OutputWriter.save_nans_to_parameters,(self),pandapower/timeseries/output_writer.py#L294,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.output_writer.OutputWriter.save_nans_to_parameters 的实现与调用链确认。,输入：无显式输入；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,静态扫描未发现直接函数调用,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
method,pandapower.timeseries.output_writer.OutputWriter.save_results,"(self, net, time_step, pf_converged, ctrl_converged, recycle_options=None)",pandapower/timeseries/output_writer.py#L257,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.output_writer.OutputWriter.save_results 的实现与调用链确认。,"输入：net, time_step, pf_converged, ctrl_converged, recycle_options；输出：返回值未注解",存在文件或序列化读写调用；具体路径和覆盖行为需按调用场景复核,self.save_nans_to_parameters；self.dump；self.save_to_parameters；perf_counter,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
method,pandapower.timeseries.output_writer.OutputWriter.save_to_parameters,(self),pandapower/timeseries/output_writer.py#L280,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.output_writer.OutputWriter.save_to_parameters 的实现与调用链确认。,输入：无显式输入；输出：返回值未注解,存在文件或序列化读写调用；具体路径和覆盖行为需按调用场景复核,of；traceback.print_exc；logger.error；self.save_nans_to_parameters,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.read_batch_results._get_empty_branch,(ppc_branch_shape),pandapower/timeseries/read_batch_results.py#L98,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.read_batch_results._get_empty_branch 的实现与调用链确认。,输入：ppc_branch_shape；输出：返回值未注解,静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,empty；e.fill,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.read_batch_results.get_batch_bus_results,"(net, vm, va)",pandapower/timeseries/read_batch_results.py#L12,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.read_batch_results.get_batch_bus_results 的实现与调用链确认。,"输入：net, vm, va；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,_get_bus_idx；empty；vm_full.fill；va_full.fill,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.read_batch_results.get_batch_line_results,"(net, i_abs)",pandapower/timeseries/read_batch_results.py#L29,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.read_batch_results.get_batch_line_results 的实现与调用链确认。,"输入：net, i_abs；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,maximum；len,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.read_batch_results.get_batch_trafo3w_results,"(net, i_abs, s_abs)",pandapower/timeseries/read_batch_results.py#L70,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.read_batch_results.get_batch_trafo3w_results 的实现与调用链确认。,"输入：net, i_abs, s_abs；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,_get_trafo3w_lookups；maximum；ValueError；sqrt,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.read_batch_results.get_batch_trafo_results,"(net, i_abs, s_abs)",pandapower/timeseries/read_batch_results.py#L40,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.read_batch_results.get_batch_trafo_results 的实现与调用链确认。,"输入：net, i_abs, s_abs；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,maximum；ValueError；sqrt,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.read_batch_results.polar_to_rad,"(vm, va)",pandapower/timeseries/read_batch_results.py#L141,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.read_batch_results.polar_to_rad 的实现与调用链确认。,"输入：vm, va；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,vectorize；nprect；deg2rad,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.read_batch_results.v_to_i_s,"(net, vm, va)",pandapower/timeseries/read_batch_results.py#L106,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.read_batch_results.v_to_i_s 的实现与调用链确认。,"输入：net, vm, va；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,polar_to_rad；astype；calc_branch_flows_batch；_get_empty_branch；real,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.run_time_series._call_output_writer,"(net, time_step, pf_converged, ctrl_converged, ts_variables)",pandapower/timeseries/run_time_series.py#L89,private,把当前时间步的潮流/控制收敛状态交给 OutputWriter，形成时序结果持久化入口。,"输入：net, time_step, pf_converged, ctrl_converged, ts_variables；输出：返回值未注解",存在文件或序列化读写调用；具体路径和覆盖行为需按调用场景复核,output_writer_routine,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,人工复核
function,pandapower.timeseries.run_time_series._check_controller_recyclability,(net),pandapower/timeseries/run_time_series.py#L129,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.run_time_series._check_controller_recyclability 的实现与调用链确认。,输入：net；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,isinstance,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.run_time_series._check_output_writer_recyclability,"(net, recycle, run)",pandapower/timeseries/run_time_series.py#L151,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.run_time_series._check_output_writer_recyclability 的实现与调用链确认。,"输入：net, recycle, run；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,ow.log_variable；ValueError；hasattr；append；len；new_log_variables.append,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.run_time_series.cleanup,"(net, ts_variables)",pandapower/timeseries/run_time_series.py#L280,public,在时序运行前后清除可复用的内部 ppc，防止拓扑或在役状态变化后复用陈旧求解状态。,"输入：net, ts_variables；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,isinstance,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,人工复核
function,pandapower.timeseries.run_time_series.control_time_step,"(controller_order, time_step)",pandapower/timeseries/run_time_series.py#L68,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.run_time_series.control_time_step 的实现与调用链确认。,"输入：controller_order, time_step；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,ctrl.time_step,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.run_time_series.controller_not_converged,"(time_step, ts_variables)",pandapower/timeseries/run_time_series.py#L56,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.run_time_series.controller_not_converged 的实现与调用链确认。,"输入：time_step, ts_variables；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,logger.error,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.run_time_series.finalize_step,"(controller_order, time_step)",pandapower/timeseries/run_time_series.py#L74,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.run_time_series.finalize_step 的实现与调用链确认。,"输入：controller_order, time_step；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,ctrl.finalize_step,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.run_time_series.get_recycle_settings,"(net, **kwargs)",pandapower/timeseries/run_time_series.py#L187,public,"checks if ""run"" is specified in kwargs and calls this function in time series loop. if ""recycle"" is in kwargs we use the TimeSeriesRunpp class (not implemented yet)","输入：net, **kwargs；输出：返回值未注解",存在文件或序列化读写调用；具体路径和覆盖行为需按调用场景复核,kwargs.get；_check_controller_recyclability；_check_output_writer_recyclability,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.run_time_series.init_default_outputwriter,"(net, time_steps, **kwargs)",pandapower/timeseries/run_time_series.py#L26,public,"Initializes the output writer. If output_writer is None, default output_writer is created","输入：net, time_steps, **kwargs；输出：返回值未注解",存在文件或序列化读写调用；具体路径和覆盖行为需按调用场景复核,kwargs.get；logger.warning；OutputWriter；logger.info；tempfile.gettempdir,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.run_time_series.init_output_writer,"(net, time_steps)",pandapower/timeseries/run_time_series.py#L49,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.run_time_series.init_output_writer 的实现与调用链确认。,"输入：net, time_steps；输出：返回值未注解",存在文件或序列化读写调用；具体路径和覆盖行为需按调用场景复核,output_writer.init_all,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.run_time_series.init_time_series,"(net, time_steps, continue_on_divergence=False, verbose=True, **kwargs)",pandapower/timeseries/run_time_series.py#L232,public,初始化时间步、输出写入器、求解复用策略和控制上下文，返回时序循环变量。,"输入：net, time_steps, continue_on_divergence, verbose, **kwargs；输出：返回值未注解",存在文件或序列化读写调用；具体路径和覆盖行为需按调用场景复核,init_time_steps；init_default_outputwriter；kwargs.pop；init_output_writer；prepare_run_ctrl；hasattr；get_recycle_settings；tqdm.tqdm；len,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,人工复核
function,pandapower.timeseries.run_time_series.init_time_steps,"(net, time_steps, **kwargs)",pandapower/timeseries/run_time_series.py#L210,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.run_time_series.init_time_steps 的实现与调用链确认。,"输入：net, time_steps, **kwargs；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,isinstance；range；logger.warning；UserWarning；ds.get_time_steps_len,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.run_time_series.output_writer_routine,"(net, time_step, pf_converged, ctrl_converged, recycle_options)",pandapower/timeseries/run_time_series.py#L80,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.run_time_series.output_writer_routine 的实现与调用链确认。,"输入：net, time_step, pf_converged, ctrl_converged, recycle_options；输出：返回值未注解",存在文件或序列化读写调用；具体路径和覆盖行为需按调用场景复核,output_writer.save_results,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.run_time_series.pf_not_converged,"(time_step, ts_variables)",pandapower/timeseries/run_time_series.py#L62,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.run_time_series.pf_not_converged 的实现与调用链确认。,"输入：time_step, ts_variables；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,logger.error,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.run_time_series.print_progress,"(i, time_step, time_steps, verbose, **kwargs)",pandapower/timeseries/run_time_series.py#L287,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.run_time_series.print_progress 的实现与调用链确认。,"输入：i, time_step, time_steps, verbose, **kwargs；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,update；logger.debug；func,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.timeseries.run_time_series.run_loop,"(net, ts_variables, run_control_fct=run_control, output_writer_fct=_call_output_writer, **kwargs)",pandapower/timeseries/run_time_series.py#L302,public,逐时间步调用 run_time_step，推进控制器、求解器与输出写入器，是准静态时序的循环入口。,"输入：net, ts_variables, run_control_fct, output_writer_fct, **kwargs；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,enumerate；print_progress；run_time_step,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,人工复核
function,pandapower.timeseries.run_time_series.run_time_step,"(net, time_step, ts_variables, run_control_fct=run_control, output_writer_fct=_call_output_writer, **kwargs)",pandapower/timeseries/run_time_series.py#L93,public,完成单个时间步的控制更新、网络重算、异常状态记录和输出写入。,"输入：net, time_step, ts_variables, run_control_fct, output_writer_fct, **kwargs；输出：返回值未注解",存在文件或序列化读写调用；具体路径和覆盖行为需按调用场景复核,control_time_step；output_writer_fct；finalize_step；run_control_fct；controller_not_converged；pf_not_converged,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,人工复核
function,pandapower.timeseries.run_time_series.run_timeseries,"(net, time_steps=None, continue_on_divergence=False, verbose=True, check_controllers=True, **kwargs)",pandapower/timeseries/run_time_series.py#L318,public,组织时序初始化、前后清理、控制诊断和逐步运行，可将发散策略与替代求解函数传入。,"输入：net, time_steps, continue_on_divergence, verbose, check_controllers, **kwargs；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,init_time_series；cleanup；run_loop；control_diagnostic,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,人工复核
class,pandapower.timeseries.ts_runpp.TimeSeriesRunpp,class,pandapower/timeseries/ts_runpp.py#L29,public,"Class for time series runpp. The goal of this class is a runpp function, which reuses many NR variables in each time step of a time series calculation. Also, not all power flow results are calculated in each runpp. Instead, only the results the output writer wants are calculated. Therefore, this class must be initialized with an output writer",输入：构造参数由 __init__ 或工厂函数定义；输出：类实例,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.init_timeseries_newton；makeSbus；newtonpf；pfsoln；_copy_results_ppci_to_ppc；_extract_results；np.zeros；_get_aranged_lookup；_get_gen_results；_get_bus_results；_get_bus_dc_results；_get_branch_flows；self.init_newton_variables；runpp；_add_auxiliary_elements；_pd2ppc,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
method,pandapower.timeseries.ts_runpp.TimeSeriesRunpp.__init__,"(self, net)",pandapower/timeseries/ts_runpp.py#L38,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.ts_runpp.TimeSeriesRunpp.__init__ 的实现与调用链确认。,输入：net；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.init_timeseries_newton,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
method,pandapower.timeseries.ts_runpp.TimeSeriesRunpp._get_bus_p_q_results_from_ppc,"(self, net, ppc, net_bus_idx, ppc_bus_idx)",pandapower/timeseries/ts_runpp.py#L108,private,"reads p, q results from ppc to net. Note: This function returns wrong vales if shunts, xwards and wards are in net @param net: @param ppc: @return:","输入：net, ppc, net_bus_idx, ppc_bus_idx；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,np.zeros；_get_aranged_lookup；_get_gen_results；_get_bus_results；_get_bus_dc_results；len,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
method,pandapower.timeseries.ts_runpp.TimeSeriesRunpp._update_nr_variables,(self),pandapower/timeseries/ts_runpp.py#L173,private,"This function updates the stored NR variables for the powerflow, depending on the defined controllers for the time series calculation",输入：无显式输入；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,_calc_pq_elements_and_add_on_ppc；self.update_trafos；get_y；logger.error,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
method,pandapower.timeseries.ts_runpp.TimeSeriesRunpp.cleanup,(self),pandapower/timeseries/ts_runpp.py#L203,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.ts_runpp.TimeSeriesRunpp.cleanup 的实现与调用链确认。,输入：无显式输入；输出：返回值未注解,静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,_clean_up；self.init_newton_variables,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
method,pandapower.timeseries.ts_runpp.TimeSeriesRunpp.get_branch_results,"(self, net, ppc, branch_update)",pandapower/timeseries/ts_runpp.py#L130,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.ts_runpp.TimeSeriesRunpp.get_branch_results 的实现与调用链确认。,"输入：net, ppc, branch_update；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,_get_branch_flows；_get_line_results；_get_trafo_results；_get_trafo3w_results,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
method,pandapower.timeseries.ts_runpp.TimeSeriesRunpp.get_update_ctrl,(self),pandapower/timeseries/ts_runpp.py#L247,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.ts_runpp.TimeSeriesRunpp.get_update_ctrl 的实现与调用链确认。,输入：无显式输入；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,inspect.getmro；TypeError,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
method,pandapower.timeseries.ts_runpp.TimeSeriesRunpp.init_newton_variables,(self),pandapower/timeseries/ts_runpp.py#L216,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.ts_runpp.TimeSeriesRunpp.init_newton_variables 的实现与调用链确认。,输入：无显式输入；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,静态扫描未发现直接函数调用,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
method,pandapower.timeseries.ts_runpp.TimeSeriesRunpp.init_timeseries_newton,(self),pandapower/timeseries/ts_runpp.py#L139,public,"This function is called in the first iteration and variables needed in every loop are stored (Ybus, ppci...) @param net: @return:",输入：无显式输入；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self.init_newton_variables；runpp；_add_auxiliary_elements；_pd2ppc；_get_pf_variables_from_ppci；_get_Y_bus；zeros；len；self.get_update_ctrl,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
method,pandapower.timeseries.ts_runpp.TimeSeriesRunpp.ts_newtonpf,"(self, net)",pandapower/timeseries/ts_runpp.py#L47,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.ts_runpp.TimeSeriesRunpp.ts_newtonpf 的实现与调用链确认。,输入：net；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,makeSbus；newtonpf；pfsoln；_copy_results_ppci_to_ppc；_extract_results；logger.warning；logger.info；LoadflowNotConverged；_clean_up,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
method,pandapower.timeseries.ts_runpp.TimeSeriesRunpp.ts_runpp,"(self, net, **kwargs)",pandapower/timeseries/ts_runpp.py#L207,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.ts_runpp.TimeSeriesRunpp.ts_runpp 的实现与调用链确认。,"输入：net, **kwargs；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,self._update_nr_variables；self.ts_newtonpf,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
method,pandapower.timeseries.ts_runpp.TimeSeriesRunpp.update_trafos,(self),pandapower/timeseries/ts_runpp.py#L230,public,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.timeseries.ts_runpp.TimeSeriesRunpp.update_trafos 的实现与调用链确认。,输入：无显式输入；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,_get_pf_variables_from_ppci；_get_Y_bus；_calc_trafo_parameter；_calc_trafo3w_parameter,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.toolbox.comparison.compare_arrays,"(x, y)",pandapower/toolbox/comparison.py#L99,public,Returns an array of bools whether array x is equal to array y. Strings are allowed in x or y. NaN values are assumed as equal.,"输入：x, y；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,ValueError；np.equal；pd.isna,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
function,pandapower.toolbox.comparison.dataframes_equal,"(df1, df2, ignore_index_order=True, assume_geojson_strings=True, **kwargs)",pandapower/toolbox/comparison.py#L21,public,Returns a boolean whether the given two dataframes are equal or not.,"输入：df1, df2, ignore_index_order, assume_geojson_strings, **kwargs；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,logger.warning；kwargs.pop；sort_index；df1.columns.difference；df2.columns.difference；pdt.assert_frame_equal；len；pd.concat；ValueError；astype；notnull1.symmetric_difference；df1_geo.columns.symmetric_difference；df1.sort_index；df2.sort_index；df1.geo.isnull；df2.geo.isnull,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
function,pandapower.toolbox.comparison.nets_equal,"(net1, net2, check_only_results=False, check_without_results=False, exclude_elms=None, name_selection=None, assume_geojson_strings=True, **kwargs)",pandapower/toolbox/comparison.py#L110,public,Returns a boolean whether the two given pandapower networks are equal.,"输入：net1, net2, check_only_results, check_without_results, exclude_elms, name_selection, assume_geojson_strings, **kwargs；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,nets_equal_keys；logger.warning；len；isinstance；join,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
function,pandapower.toolbox.comparison.nets_equal_keys,"(net1, net2, check_only_results, check_without_results, exclude_elms, name_selection, assume_geojson_strings, **kwargs)",pandapower/toolbox/comparison.py#L148,public,Returns a lists of keys which are 1) not equal and 2) not checked. Used within :func:`nets_equal`.,"输入：net1, net2, check_only_results, check_without_results, exclude_elms, name_selection, assume_geojson_strings, **kwargs；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,UserWarning；list；set；len；logger.warning；isinstance；not_equal.append；dataframes_equal；key.startswith；np.array_equal；np.isclose；DeepDiff；graphs_equal；not_checked_keys.append,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
function,pandapower.toolbox.data_modification.add_column_from_element_to_elements,"(net, column, replace, elements=None, continue_on_missing_column=True)",pandapower/toolbox/data_modification.py#L72,public,"Adds column data to elements, inferring them from the column data of the elements linked by the columns ""element"" and ""element_type"" or ""et"".","输入：net, column, replace, elements, continue_on_missing_column；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,pp_elements；len；set；str；KeyError；logger.debug；all；isnull,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
function,pandapower.toolbox.data_modification.add_column_from_node_to_elements,"(net, column, replace, elements=None, branch_bus=None, verbose=True)",pandapower/toolbox/data_modification.py#L22,public,"Adds column data to elements, inferring them from the column data of buses they are connected to.","输入：net, column, replace, elements, branch_bus, verbose；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,element_bus_tuples；ValueError；pp_elements；sum；all；compare_arrays；logger.warning；logger.debug；isnull,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
function,pandapower.toolbox.data_modification.add_zones_to_elements,"(net, replace=True, elements=None, **kwargs)",pandapower/toolbox/data_modification.py#L128,public,"Adds zones to elements, inferring them from the zones of buses they are connected to.","输入：net, replace, elements, **kwargs；输出：返回值未注解",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,add_column_from_node_to_elements；pp_elements,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
function,pandapower.toolbox.data_modification.create_continuous_bus_index,"(net, start=0, store_old_index=False)",pandapower/toolbox/data_modification.py#L198,public,Creates a continuous bus index starting at 'start' and replaces all references of old indices by the new ones.,"输入：net, start, store_old_index；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,net.bus.sort_index；list；dict；reindex_buses；np.arange；zip；len,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
function,pandapower.toolbox.data_modification.create_continuous_elements_index,"(net, start=0, add_df_to_reindex=set())",pandapower/toolbox/data_modification.py#L338,public,"Creating a continuous index for all the elements, starting at zero and replaces all references of old indices by the new ones.","输入：net, start, add_df_to_reindex；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,set；pp_elements；create_continuous_bus_index；sort_index；list；np.arange；unique；reindex_elements；isinstance；logger.debug；len；id_characteristic.dropna；dict；logger.info；zip；sorted,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
function,pandapower.toolbox.data_modification.reindex_buses,"(net, bus_lookup, allow_duplicate_index=False)",pandapower/toolbox/data_modification.py#L136,public,Changes the index of net.bus and considers the new bus indices in all other pandapower element tables.,"输入：net, bus_lookup, allow_duplicate_index；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,len；sorted；get_indices；element_bus_tuples；notnull；set；logger.error；bus_lookup.update；set_index；bus_lookup.keys；ValueError；np.arange；list；pd.to_numeric；str；bus_lookup.values,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
function,pandapower.toolbox.data_modification.reindex_elements,"(net, element_type, new_indices=None, old_indices=None, lookup=None)",pandapower/toolbox/data_modification.py#L220,public,Changes the index of the DataFrame net[element_type].,"输入：net, element_type, new_indices, old_indices, lookup；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,pd.Series；set_index；ValueError；dict；reindex_buses；get_indices；pd.Index；len；uuid.uuid4；sum；zip；index.intersection；np.arange；list；old_indices.intersection；element.isin,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
function,pandapower.toolbox.data_modification.set_data_type_of_columns_to_default,(net),pandapower/toolbox/data_modification.py#L407,public,"Overwrites dtype of DataFrame columns of PandapowerNet elements to default dtypes defined in pandapower. The function ""convert_format"" does that automatically for nets saved with pandapower versions below 1.6. If this is required for versions starting with 1.6, it should be done manually with this function.",输入：net；输出：返回值未注解,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,create_empty_network；net.items；isinstance；astype；set；reindex,可参考：是否进入适配器边界由后续 PoC 决定,源码确认（静态 AST）,自动生成
